variant.id	Ht	F.LK	F.LK.p.val	FDR	P_bonf
52157	0.4970060941043084	9.472788989899588	0.0020854207815749204	0.4355723503758923	1
66291	0.42825154143170413	9.45793277252858	0.0021023787555942697	0.4355723503758923	1
97515	0.14404296875	9.408957467362	0.002159279636470557	0.4384813299455552	1
104681	0.20890620535216067	9.402060203618367	0.00216741759975414	0.4384813299455552	1
66904	0.42767904668481294	9.341365995095193	0.0022403846809176953	0.44088104737738376	1
23926	0.13475089790818287	9.337295979929248	0.002245365931013099	0.44088104737738376	1
62154	0.199200116727587	9.312144329329087	0.002276399017644759	0.44088104737738376	1
59189	0.14993752603082047	9.307775407939003	0.002281833752999951	0.44088104737738376	1
65989	0.15834523478610932	9.269847014746762	0.002329571602545766	0.4451034808597443	1
135843	0.14374082558977394	9.190760129567597	0.002432398566635241	0.45347021308306834	1
140313	0.23708517784105723	9.156233605250407	0.002478722208455353	0.45347021308306834	1
39361	0.14480682482015333	9.155357465862572	0.002479909287102511	0.45347021308306834	1
81537	0.15873357615104863	9.150097627124838	0.0024870479660535905	0.45347021308306834	1
92678	0.2207031190926276	9.112895592833054	0.0025381377817998985	0.45347021308306834	1
121242	0.17726691632231406	9.09965327477605	0.002556579540739179	0.45347021308306834	1
130541	0.49989591045096027	9.087443549654866	0.002573703774983893	0.45347021308306834	1
19332	0.37646626297577857	9.047870490272617	0.002630009732980443	0.45347021308306834	1
137765	0.10526146545976083	9.017800658937235	0.0026736290467738177	0.45347021308306834	1
22174	0.14643595041322313	8.995114369561163	0.002707023325092983	0.45347021308306834	1
75091	0.36902753665123456	8.938492735427955	0.0027922303232753576	0.45347021308306834	1
5057	0.32670701251366596	8.93715060112783	0.002794282746373722	0.45347021308306834	1
30825	0.16409116889484	8.934041963201034	0.002799042433590304	0.45347021308306834	1
45103	0.4356931757016532	8.92449717073856	0.0028137081356637283	0.45347021308306834	1
12345	0.47261204164780446	8.91677091091693	0.0028256367716020803	0.45347021308306834	1
138713	0.19305337180890764	8.915120769911196	0.0028281910862116844	0.45347021308306834	1
117852	0.21295118343195268	8.908834591274474	0.0028379431964062896	0.45347021308306834	1
20173	0.15955268272886494	8.902353503316263	0.0028480334387631645	0.45347021308306834	1
82457	0.46991812032751873	8.859815315535355	0.002915170668265521	0.4545862889564993	1
98674	0.1364235714612672	8.85061618969883	0.0029298996209567996	0.4545862889564993	1
75611	0.1398270944917034	8.8293939450043	0.002964168112901233	0.4545862889564993	1
96117	0.10884820870832955	8.826832494984775	0.0029683316420910932	0.4545862889564993	1
13363	0.2521345272802999	8.815257262787279	0.002987220903238219	0.4545862889564993	1
37218	0.2330404542996214	8.772381351377811	0.0030582590449946823	0.4613142327870926	1
93211	0.19166050242375862	8.722708567761476	0.0031427080177353073	0.46749603735156775	1
73110	0.10633994418617998	8.691193494884333	0.0031975118136085	0.46749603735156775	1
42694	0.4485384423157018	8.670363935682218	0.0032342659437067933	0.46749603735156775	1
94351	0.14388314967860424	8.649120642276028	0.0032721924535328295	0.46749603735156775	1
46930	0.4887944224640285	8.640584245029785	0.0032875598555602847	0.46749603735156775	1
34274	0.273219491878384	8.636018962817264	0.0032958084561298673	0.46749603735156775	1
138218	0.2723180422220892	8.628212814744106	0.0033099614533567134	0.46749603735156775	1
65659	0.4840684438376625	8.624490699133094	0.0033167315978652745	0.46749603735156775	1
51156	0.400503213610586	8.60292378957077	0.003356237578341692	0.46921838534279464	1
101016	0.35596942393271064	8.512127080257505	0.0035278744445524923	0.48555477140878045	1
70625	0.35030259878960485	8.511256877351384	0.003529561899633493	0.48555477140878045	1
26029	0.2034438221344748	8.484078807336262	0.003582679438413394	0.4870513966553401	1
69605	0.19268970187274845	8.451459475433644	0.00364750616143783	0.4870513966553401	1
96550	0.4930073093882161	8.449914590193426	0.0036506058418666054	0.4870513966553401	1
146341	0.13448749999999998	8.432692091760645	0.003685343253254425	0.4870513966553401	1
136355	0.1643159366590589	8.426807875577591	0.0036972884852369825	0.4870513966553401	1
146171	0.3513577097505669	8.420380070053092	0.003710382237837262	0.4870513966553401	1
26036	0.14143274773859926	8.320906170442138	0.003919136385430622	0.5040573623473348	1
113755	0.4984916637970615	8.301768170083054	0.003960649886957546	0.5040573623473348	1
58704	0.10001341577473927	8.281056700297304	0.004006080843993787	0.5040573623473348	1
145733	0.13823871838954063	8.26657283573675	0.004038166195018511	0.5040573623473348	1
62193	0.4998477316416763	8.263805060866567	0.0040443271991925656	0.5040573623473348	1
21402	0.3529222125771605	8.246883281767115	0.004082203272770202	0.5040573623473348	1
98425	0.21474649162516973	8.244840944841586	0.004086798989356266	0.5040573623473348	1
144962	0.2956107835464011	8.240125007215369	0.004097431033753152	0.5040573623473348	1
56269	0.46215943356934613	8.229103076564398	0.004122389799422366	0.5040573623473348	1
5090	0.1351996527777778	8.205842331720229	0.00417557198424745	0.5040573623473348	1
146382	0.35381110465449955	8.195356183503822	0.0041997748282173175	0.5040573623473348	1
32502	0.22026412914756505	8.193293153840688	0.004204553244550935	0.5040573623473348	1
142506	0.30883194444444445	8.17637158334963	0.004243956648606995	0.5040573623473348	1
24026	0.2915613385546458	8.17365847928026	0.004250309231237703	0.5040573623473348	1
19258	0.4868262969964294	8.13072324469427	0.004352138293625574	0.5084962579429085	1
56096	0.4545336818700799	8.085254059648598	0.004462687439463653	0.5084962579429085	1
21287	0.3586648393256262	8.082760080322155	0.004468833117125093	0.5084962579429085	1
122683	0.15775332141139362	8.06758877833009	0.004506404437909062	0.5084962579429085	1
53844	0.15905258875739645	8.067106500722069	0.004507604046307789	0.5084962579429085	1
36796	0.15058595435723307	8.064107958741255	0.0045150698636572395	0.5084962579429085	1
101397	0.15058595435723307	8.064107958741255	0.0045150698636572395	0.5084962579429085	1
30572	0.16747671413977525	8.060406268434074	0.004524303760482962	0.5084962579429085	1
108825	0.12606315635884754	8.018876981822942	0.00462922666390464	0.5137549246456363	1
25765	0.1745581642152891	8.0091958358371	0.00465404003861114	0.5137549246456363	1
461	0.19401882887030553	8.006597960294332	0.004660721577385396	0.5137549246456363	1
55239	0.2459286734463323	7.94360962690378	0.004825748014161579	0.5285577251689332	1
124409	0.21290797936298053	7.909057727144537	0.004918788368129756	0.5328207846511162	1
10893	0.2425735790183842	7.906172366915207	0.004926640193040677	0.5328207846511162	1
61641	0.15878088923609024	7.871043268679839	0.005023266354947098	0.5397372161414874	1
11240	0.13259083857987972	7.8602406610539095	0.005053366585181407	0.5397372161414874	1
84459	0.39999614197530864	7.8467672906696455	0.00509116633546336	0.5398685032754155	1
95686	0.48005047316600347	7.837481356743597	0.005117385789363382	0.5398685032754155	1
121671	0.261754413283286	7.777814033826862	0.005289175988541839	0.5513889044167672	1
97850	0.14837594153785771	7.77728779124833	0.0052907169823660505	0.5513889044167672	1
125195	0.1305509371095377	7.75229015038284	0.0053644471898002255	0.5544362601329355	1
5848	0.46545779132676823	7.745571605865558	0.0053844414655850326	0.5544362601329355	1
88874	0.1553252051150627	7.694761846925675	0.005538131691365411	0.5634240281122934	1
56229	0.4983208128391976	7.681766567369608	0.0055781535435701635	0.5634240281122934	1
135551	0.21108290129777402	7.681211439700288	0.005579869736434984	0.5634240281122934	1
91285	0.10047824265181812	7.670098216376489	0.0056143400991802705	0.5634240281122934	1
96047	0.14878423150276296	7.663294404745753	0.005635550874349526	0.5634240281122934	1
141674	0.12524066767638256	7.641737690476909	0.005703294824977556	0.5638854856258027	1
3424	0.24899777246900828	7.622793973289113	0.005763512666996151	0.5638854856258027	1
120581	0.18408941485864563	7.6191838945046575	0.005775061668483961	0.5638854856258027	1
25618	0.14584736536400114	7.61345990852016	0.005793421677480315	0.5638854856258027	1
123153	0.2682436909141252	7.604299610412629	0.005822927828786906	0.5638854856258027	1
74995	0.39349112426035504	7.599965254457238	0.005836942565831005	0.5638854856258027	1
43093	0.1006941295036533	7.589726369334784	0.005870185861004851	0.5638854856258027	1
114306	0.4004259580857085	7.565219481982789	0.005950540741689658	0.5638854856258027	1
48233	0.16353328045475576	7.558018765130395	0.0059743636061394545	0.5638854856258027	1
141870	0.19807328800376572	7.5454850613544275	0.0060160624946480334	0.5638854856258027	1
121857	0.15277777777777776	7.543278020742659	0.006023435880500583	0.5638854856258027	1
128892	0.3576283454558294	7.540220295769035	0.006033666512860414	0.5638854856258027	1
21845	0.3730336376125194	7.511135168875087	0.006131871402324296	0.5645053024747023	1
9124	0.35374006337709374	7.510829114855224	0.006132913409574781	0.5645053024747023	1
146323	0.4152187906710928	7.504536766744187	0.006154376756477897	0.5645053024747023	1
40626	0.4243463152104024	7.49296243012528	0.006194057496509808	0.5645053024747023	1
118652	0.10160815151938783	7.481716601190121	0.00623286211456231	0.5645053024747023	1
84446	0.2954665798611112	7.480445157513992	0.006237264914526253	0.5645053024747023	1
117615	0.46366145313349727	7.461000500912906	0.006304995439474714	0.5654940765942642	1
137357	0.1527777777777778	7.4584427595809535	0.006313960380675665	0.5654940765942642	1
107867	0.23122861963757396	7.436372509192302	0.0063918596990864	0.5676922854750501	1
104608	0.27322571659709094	7.432542260942196	0.0064054785519910284	0.5676922854750501	1
37425	0.17323017098464152	7.423556890200591	0.006437543362853848	0.5676922854750501	1
84132	0.16976507036120614	7.404541205075777	0.006505943376326262	0.5685206139774156	1
39233	0.25873934592904285	7.402574770065748	0.0065130589063474575	0.5685206139774156	1
71605	0.15401674992913833	7.3666998752520225	0.006644275940136168	0.5770452983160684	1
144958	0.3920659415725837	7.3533068122193965	0.006693952055870311	0.5784381887072657	1
72209	0.49411093083348356	7.300076436264538	0.006895167728679152	0.5875961668186739	1
83322	0.27895076185921364	7.299714578546578	0.006896556521350794	0.5875961668186739	1
20171	0.44134687499999997	7.280022387138692	0.006972566703684957	0.5875961668186739	1
83640	0.33566663366482624	7.279101807297392	0.006976140930257113	0.5875961668186739	1
21859	0.2975206611570248	7.278632245807184	0.006977964761934463	0.5875961668186739	1
74677	0.4871395514417942	7.271697871067395	0.007004955466261231	0.5875961668186739	1
122580	0.11996652892561983	7.2162125083338475	0.007224799307427365	0.600144311268532	1
11799	0.16861850756081526	7.176199843198102	0.007387702316121736	0.600144311268532	1
25348	0.21651690269681978	7.1734853320855505	0.007398888920351121	0.600144311268532	1
56214	0.27507117346938775	7.163873611324418	0.007438638562222821	0.600144311268532	1
22861	0.1325417355371901	7.162975548971347	0.007442363665621121	0.600144311268532	1
54178	0.20600235400633768	7.159043521773411	0.007458695918044378	0.600144311268532	1
56245	0.09917522985397512	7.155313485964068	0.007474223029185878	0.600144311268532	1
67212	0.3713682276257396	7.144590366843851	0.007519044695479704	0.600144311268532	1
4364	0.46026002239960756	7.142597481881648	0.007527405002550669	0.600144311268532	1
145506	0.39795298311396793	7.142094304496742	0.007529517372775074	0.600144311268532	1
128567	0.43655752061173053	7.139968308142203	0.00753844912968149	0.600144311268532	1
59677	0.26424444444444445	7.111926740488379	0.007657276357865395	0.6042348990503494	1
90006	0.21061376175564708	7.111264076607715	0.007660107466444299	0.6042348990503494	1
77963	0.1902863511659808	7.082729579063349	0.007783036551856637	0.6066760499473443	1
126366	0.49970165537067446	7.081242441443559	0.007789498299370812	0.6066760499473443	1
6054	0.4649682227824343	7.079541668563104	0.0077968950359597056	0.6066760499473443	1
143798	0.4074381458567365	7.0669849105825255	0.007851727659695773	0.6081905803429212	1
48227	0.12056445354218584	7.033982720953171	0.007997729011027577	0.6167217402404942	1
19924	0.49993707881328076	7.011720876687479	0.008097780735712656	0.619059829379736	1
101361	0.22836244989039248	6.974888536560437	0.008266137123567274	0.619059829379736	1
127989	0.48630123739584596	6.9673666066105335	0.00830095698688027	0.619059829379736	1
135373	0.18703779585798816	6.965622766796169	0.008309050823208874	0.619059829379736	1
52518	0.46746714122610966	6.957328253737965	0.008347659554540199	0.619059829379736	1
87380	0.49975415879017016	6.947895789559783	0.008391788267199107	0.619059829379736	1
49957	0.12088047337278106	6.939504949742947	0.008431244449629172	0.619059829379736	1
83288	0.3123887295965218	6.931025923498511	0.008471308161695279	0.619059829379736	1
137143	0.43541207110206137	6.926328025900739	0.008493589716935812	0.619059829379736	1
108704	0.4700558245690665	6.918092889519949	0.008532792777596665	0.619059829379736	1
71997	0.21437263385613844	6.917332040387304	0.008536424103189444	0.619059829379736	1
11388	0.18338062997394056	6.914779738848598	0.008548617097921318	0.619059829379736	1
60704	0.26532287290850837	6.906808258117021	0.00858681377929671	0.619059829379736	1
48011	0.14275399480809986	6.902786200894832	0.008606152390292277	0.619059829379736	1
132691	0.26151385269673105	6.892043435336407	0.008658023925300795	0.619059829379736	1
134171	0.4782986111111111	6.88373640284786	0.008698353812435444	0.619059829379736	1
52154	0.3512197062812305	6.879606001846691	0.008718478053616585	0.619059829379736	1
15902	0.4612253944674208	6.877065414764113	0.008730880029581889	0.619059829379736	1
85882	0.4715263429752066	6.877027582754911	0.008731064844412662	0.619059829379736	1
104433	0.4935632396449704	6.873553337764563	0.008748054113705273	0.619059829379736	1
106772	0.20846257454073963	6.855016359633368	0.008839274718056345	0.6229515084085939	1
22808	0.23377587087384813	6.834057705282408	0.008943586120708558	0.6232197033896821	1
72893	0.48520091853516883	6.829122160624463	0.008968333174426024	0.6232197033896821	1
74556	0.43887231649469405	6.828105017641916	0.008973441883951216	0.6232197033896821	1
110321	0.36141435986159165	6.820087709310676	0.009013814117217578	0.6232197033896821	1
31098	0.4934515222581666	6.812188939041226	0.009053771322355186	0.6232197033896821	1
64796	0.14894124243503026	6.792759000863007	0.009152834420640965	0.6232197033896821	1
9117	0.49652777777777785	6.78103081545098	0.009213166829986852	0.6232197033896821	1
78623	0.4317403087153979	6.773077819441535	0.009254310411084377	0.6232197033896821	1
93669	0.3647918366114711	6.766066005919229	0.009290741005701375	0.6232197033896821	1
85501	0.26696560650887574	6.761126650905711	0.009316492079089467	0.6232197033896821	1
104088	0.16676513862598402	6.76103981217708	0.00931694546165085	0.6232197033896821	1
58803	0.12934496086783565	6.759677592063839	0.009324060532935885	0.6232197033896821	1
72432	0.49941890495867775	6.757043955274217	0.009337832180746242	0.6232197033896821	1
144491	0.33519846818416155	6.747742798931671	0.009386636143167704	0.6232197033896821	1
122004	0.2888636210817154	6.742254734666073	0.009415554967295403	0.6232197033896821	1
73433	0.20011570609323662	6.74085329352903	0.009422954342947043	0.6232197033896821	1
5495	0.40538749999999996	6.731490193060972	0.00947254302952849	0.6240990418995094	1
6419	0.18893671875	6.717902198161151	0.009544983459694456	0.6264715098202513	1
75778	0.20723512167679722	6.710580465162821	0.009584252187382791	0.6266570365560246	1
46918	0.4709377705699053	6.700075943555166	0.00964088048249645	0.6279718968826097	1
96956	0.17848520921706376	6.687987264652512	0.009706473171880892	0.6298585383534484	1
32107	0.28034026460168343	6.668078862665752	0.009815493674659392	0.6345384557497854	1
2133	0.1387213219679792	6.656715937510071	0.0098782799225402	0.6362056237752858	1
95459	0.14067923553719008	6.647170302932926	0.009931342711883784	0.6372364525132594	1
59245	0.3109242040332963	6.640062342160621	0.009971044509846427	0.6374055070309262	1
37927	0.19242599000384467	6.61926172986622	0.01008816431791848	0.6399021419599996	1
143491	0.28494017368237795	6.616699061417039	0.010102690905499867	0.6399021419599996	1
47131	0.4858427329881657	6.6133448831067145	0.010121736602298204	0.6399021419599996	1
117388	0.4920680882065638	6.601249343755114	0.010190723712902638	0.6400135435231219	1
18704	0.42585813979428616	6.599989624588527	0.010197936201752467	0.6400135435231219	1
7321	0.45403746038931647	6.590329266179403	0.010253420558780757	0.6411557088319778	1
66318	0.49608888283196867	6.5801217166083585	0.010312384070183755	0.642506364024927	1
48089	0.3293167758814612	6.5623539544743155	0.010415849436733238	0.6466099166572735	1
94428	0.13763803451663892	6.545515792915301	0.010514883948681275	0.6498717064290802	1
104928	0.18663194444444445	6.5406004138492895	0.01054397569747112	0.6498717064290802	1
115536	0.18770716317645547	6.515548972819535	0.01069353062320344	0.6558581030492516	1
67136	0.33431228733459356	6.505670304295921	0.01075310195903545	0.6558581030492516	1
72505	0.3628117913832199	6.505269901790115	0.010755523671777678	0.6558581030492516	1
119926	0.16122252979623222	6.489921532232046	0.010848776595546616	0.6580540613974453	1
146620	0.3371231894118191	6.4867627503864265	0.010868071262902679	0.6580540613974453	1
144719	0.16205365575231911	6.468498024052342	0.010980329358409535	0.6583652526305505	1
5473	0.12833933202444264	6.454525356271143	0.011067010398948307	0.6583652526305505	1
91360	0.4464348372781065	6.453299969537131	0.011074645633438296	0.6583652526305505	1
143811	0.25415168860236526	6.452517225008395	0.011079525647298749	0.6583652526305505	1
75989	0.2518078512396694	6.447279784904758	0.011112235244912894	0.6583652526305505	1
136127	0.18825523932880583	6.445923438111837	0.011120722234171154	0.6583652526305505	1
66144	0.47957220461747396	6.442653177585467	0.011141212404948253	0.6583652526305505	1
36266	0.46289102203024757	6.426783439968865	0.011241197506336897	0.6598233570270934	1
49303	0.14155115254538983	6.426557327959125	0.011242628728130866	0.6598233570270934	1
54205	0.13867709752301488	6.403500587653163	0.01138955726522628	0.6608216683339665	1
7319	0.1395133384027104	6.403148505102198	0.011391816116064546	0.6608216683339665	1
7936	0.3247791696333215	6.40005230542282	0.011411700170380512	0.6608216683339665	1
88183	0.48264824900659514	6.39979503162268	0.011413354006465926	0.6608216683339665	1
10033	0.1580991124260355	6.390395145321581	0.011473948402784817	0.6613511078375605	1
132201	0.3581194526627219	6.382295453269063	0.011526426191316053	0.6613511078375605	1
30522	0.31154585459183676	6.3793268305490285	0.011545721496334815	0.6613511078375605	1
115577	0.36973288818469896	6.372076596355198	0.01159298570592926	0.6613511078375605	1
72351	0.3105646960299201	6.368741144294046	0.011614796148345152	0.6613511078375605	1
73359	0.47022987360037216	6.337377240806559	0.011821956018579494	0.663500968552683	1
100767	0.24879938749747854	6.335429285385302	0.011834946798128798	0.663500968552683	1
98678	0.49965907687933286	6.330411764918486	0.011868475839657333	0.663500968552683	1
76721	0.33488063668692475	6.323216444040045	0.011916728114626185	0.663500968552683	1
75698	0.4957201142263452	6.322134525341794	0.011924000932579504	0.663500968552683	1
31043	0.2723022814568004	6.316583005439667	0.0119613908352324	0.663500968552683	1
10138	0.18571014595941618	6.313530013393136	0.011982004256525292	0.663500968552683	1
68223	0.14201183431952663	6.312739302568419	0.01198734898263698	0.663500968552683	1
89096	0.37305450393606154	6.308442121662519	0.012016438160731946	0.663500968552683	1
116200	0.4865808011003612	6.29863905748529	0.012083070305563548	0.663500968552683	1
136628	0.13501804713169283	6.288432891872568	0.012152845652006694	0.663500968552683	1
112190	0.34818825489379424	6.2792283317513995	0.012216128340907906	0.663500968552683	1
115700	0.24598234495246718	6.275566201544625	0.012241400050845619	0.663500968552683	1
32700	0.4114823893545186	6.268832670802525	0.012288007192316819	0.663500968552683	1
133428	0.4190158597365611	6.26124928834904	0.012340715013888559	0.663500968552683	1
83997	0.4960068129235683	6.253987886104753	0.012391402615074432	0.663500968552683	1
86947	0.4119825141776938	6.253039588157791	0.01239803789995153	0.663500968552683	1
115984	0.16304925456021188	6.25213176745868	0.012404393383477874	0.663500968552683	1
122787	0.11875314514530973	6.249350861679652	0.012423882825066124	0.663500968552683	1
20154	0.48860804556781773	6.244498683937247	0.01245796374421948	0.663500968552683	1
73981	0.22436699456461565	6.231531728424244	0.012549513701142878	0.663500968552683	1
61699	0.3271123000190232	6.223839486861903	0.012604149244566654	0.663500968552683	1
87081	0.12488202734414855	6.208657096776318	0.012712703368965239	0.663500968552683	1
50890	0.11611444516532103	6.204209386312134	0.012744686118743354	0.663500968552683	1
20430	0.219746456258488	6.203316371306602	0.012751117603428619	0.663500968552683	1
125624	0.17022661405498574	6.191728579866353	0.012834875859301098	0.663500968552683	1
117867	0.18080757065605552	6.190309450535799	0.012845172327629162	0.663500968552683	1
47911	0.3156459199097002	6.187593494281979	0.0128649015790685	0.663500968552683	1
104498	0.1182170266518635	6.183317431945329	0.012896026895804269	0.663500968552683	1
91064	0.27771867219330015	6.182210449155278	0.012904097192081299	0.663500968552683	1
102790	0.4989875	6.18090187381754	0.012913643864768898	0.663500968552683	1
111416	0.37659742767915844	6.180309009234711	0.012917971480051804	0.663500968552683	1
63427	0.19843282297789175	6.1792309434296655	0.012925844642076578	0.663500968552683	1
126709	0.4591441131843038	6.164921854432262	0.013030812985282303	0.6658757534889953	1
142339	0.4749341489554401	6.162379597033925	0.0130495539035701	0.6658757534889953	1
36968	0.13107058929105003	6.146954735107721	0.013163857944037627	0.6697210094842339	1
126756	0.1429875	6.077748895293882	0.013689510524819926	0.6930938438060187	1
36850	0.4933027625988986	6.075206466555798	0.01370922760394655	0.6930938438060187	1
42488	0.16726028106508875	6.069241396448949	0.013755602749151774	0.6930938438060187	1
95839	0.4349606184899017	6.065536145108943	0.013784490264111326	0.6930938438060187	1
4879	0.32955904478993864	6.04879927847467	0.013915756778937305	0.6936770638893945	1
72542	0.28688616302863684	6.048423199352649	0.013918721079338892	0.6936770638893945	1
43707	0.4997917534360683	6.043657111457781	0.01395634428583159	0.6936770638893945	1
